state,tmc,avg_speedlimit
nj,120P14412,43.983
nj,120P14413,35.893
nj,120P14414,40
nj,120P14415,
nj,120P14428,25
nj,120P14429,25
nj,120P14430,27.158
nj,120P14434,40
nj,120P14435,40
nj,120P14458,25
nj,120P14459,25
nj,120P14460,25
nj,120P14461,27.105
nj,120P14462,35
nj,120P14466,27.182
nj,120P14467,37.027
nj,120P14468,40
nj,120P14469,40
nj,120P14472,40
nj,120P14473,39.545
nj,120P14474,39.367
nj,120P14475,40
nj,120P14477,37.343
nj,120P14478,30.149
nj,120P14479,35
nj,120P14480,35
nj,120P14483,34.197
nj,120P14484,39.205
nj,120P14487,38.002
nj,120P14488,35.739
nj,120P14490,40
nj,120P14493,55
nj,120P14510,25
nj,120P14512,25
nj,120P14514,40
nj,120P14515,33.816
nj,120P14516,25
nj,120P14517,35
nj,120P14518,35
nj,120P14529,39.077
nj,120P14530,25
nj,120P14537,25
nj,120P14538,25
nj,120P14539,25
nj,120P14540,25
nj,120P14541,25
nj,120P14542,25
nj,120P14543,25
nj,120P14544,25
nj,120P14545,25
nj,120P14546,25
nj,120P14547,25
nj,120P14548,25
nj,120P14549,25
nj,120P14550,25
nj,120P14551,25.908
nj,120P14552,35
nj,120P14553,36.122
nj,120P14554,40
nj,120P14555,44.047
nj,120P14561,39.635
nj,120P14562,40
nj,120P14563,40
nj,120P14564,30.694
nj,120P14565,35
nj,120P14566,30.15
nj,120P14567,26.399
nj,120P14568,25
nj,120P14569,25
nj,120P14570,40
nj,120P14571,35.346
nj,120P14572,35
nj,120P14573,35
nj,120P14574,35
nj,120P14575,33.816
nj,120P14576,37.003
nj,120P14577,40
nj,120P14578,44.624
nj,120P14579,35.522
nj,120P14580,35
nj,120P14581,35
nj,120P14582,35
nj,120P14583,35
nj,120P14584,41.299
nj,120P14585,32.652
nj,120P14586,34.292
nj,120P14587,41.061
nj,120P14588,35
nj,120P14589,37.521
nj,120P14590,35.567
nj,120P14591,30
nj,120P14592,32.831
nj,120P14593,25
nj,120P14594,38.177
nj,120P14595,33.26
nj,120P14596,35
nj,120P14597,35.083
nj,120P14598,40
nj,120P14599,40
nj,120P14600,35.306
nj,120P14601,35
nj,120P14602,40
nj,120P14613,30.178
nj,120P14614,35
nj,120P14615,37.994
nj,120P14616,40
nj,120P14617,36.438
nj,120P14618,25
nj,120P14619,31.635
nj,120P14620,35
nj,120P14621,25
nj,120P14622,25
nj,120P14623,32.182
nj,120P14624,35
nj,120P14625,30
nj,120P14627,30
nj,120P14628,30
nj,120P14629,31.389
nj,120P14630,35
nj,120P14631,35
nj,120P14632,40
nj,120P14633,37.28
nj,120P14634,38.092
nj,120P14635,40
nj,120P14636,28.512
nj,120P14637,28.759
nj,120P14638,35
nj,120P14639,25.488
nj,120P14648,25.088
nj,120P14649,25
nj,120P14652,25
nj,120P14653,25
nj,120P14654,25
nj,120P14655,25
nj,120P14656,25
nj,120P14657,32.871
nj,120P14658,36.885
nj,120P14659,35
nj,120P14660,35
nj,120P14661,35
nj,120P14662,35
nj,120P14663,30
nj,120P14664,30
nj,120P14665,30
nj,120P14666,35
nj,120P14667,35
nj,120P14668,36.204
nj,120P14669,40
nj,120P14670,45
nj,120P14671,48.957
nj,120P14672,50
nj,120P14673,47.574
nj,120P14674,46.259
nj,120P14675,44.628
nj,120P14676,40
nj,120P14677,25
nj,120P14678,25
nj,120P14679,25
nj,120P14680,25
nj,120P14681,25
nj,120P14682,40
nj,120P14683,45
nj,120P14684,40.276
nj,120P14694,40.832
nj,120P14702,35
nj,120P14703,35.813
nj,120P14704,40
nj,120P14705,40
nj,120P14713,31.618
nj,120P14715,25
nj,120P14716,47.696
nj,120P14717,41.693
nj,120P14718,31.672
nj,120P14724,45
nj,120P14730,33.498
nj,120P14731,28.349
nj,120P14732,35.287
nj,120P14733,38.397
nj,120P14734,29.001
nj,120P14735,43.605
nj,120P14736,39.86
nj,120P14737,40
nj,120P14738,27.59
nj,120P14739,35
nj,120P14740,40.725
nj,120P14741,42.381
nj,120P14742,45.346
nj,120P14743,38.491
nj,120P14744,40
nj,120P14745,35.714
nj,120P14746,29.144
nj,120P14747,38.559
nj,120P14748,40.512
nj,120P14749,25
nj,120P14750,25
nj,120P14751,25
nj,120P14752,25
nj,120P14753,25
nj,120P14754,25
nj,120P14762,30
nj,120P14763,35
nj,120P14767,36.552
nj,120P14768,40
nj,120P14769,35
nj,120P14780,40
nj,120P14781,38.361
nj,120P14782,42.068
nj,120P14783,42.154
nj,120P14784,37.254
nj,120P14794,25
nj,120P14796,45
nj,120P14797,40.514
nj,120P14798,45
nj,120P14803,49.89
nj,120P14804,50
nj,120P14805,47.168
nj,120P14816,38.101
nj,120P14817,50
nj,120P14818,46.543
nj,120P14819,35.119
nj,120P14820,35
nj,120P14821,39.027
nj,120P14822,38.555
nj,120P14823,30.825
nj,120P14824,35
nj,120P14825,35
nj,120P14826,28.965
nj,120P14828,33.033
nj,120P14829,38.718
nj,120P14830,40.602
nj,120P14831,33.501
nj,120P14832,29.257
nj,120P14833,38.641
nj,120P14834,35.854
nj,120P14836,35
nj,120P14837,35
nj,120P14838,35
nj,120P14839,42.236
nj,120P14840,40
nj,120P14841,40
nj,120P14842,40
nj,120P14843,32.629
nj,120P14844,31.283
nj,120P14845,40
nj,120P14854,37.436
nj,120P14855,37.392
nj,120P14856,40
nj,120P14877,35
nj,120P14878,35
nj,120P14879,35
nj,120P14881,37.388
nj,120P14882,35
nj,120P14898,50
nj,120P14899,50
nj,120P14900,50
nj,120P14901,50
nj,120P14902,50
nj,120P14903,50
nj,120P14904,47.076
nj,120P14905,40
nj,120P14906,40
nj,120P14907,25
nj,120P14908,25
nj,120P14909,39.161
nj,120P14910,50
nj,120P14911,47.243
nj,120P14912,48.197
nj,120P14913,50
nj,120P14915,40
nj,120P14916,37.688
nj,120P14917,35
nj,120P14925,55
nj,120P14926,53.807
nj,120P14932,42.879
nj,120P14933,49.564
nj,120P14934,49.546
nj,120P14935,45
nj,120P14937,40
nj,120P14938,40
nj,120P14939,36.11
nj,120P14940,35.292
nj,120P14941,46.963
nj,120P14946,50
nj,120P14947,49.01
nj,120P14948,50
nj,120P14951,40
nj,120P14952,36.482
nj,120P14953,40
nj,120P14954,40
nj,120P14955,39.428
nj,120P14956,48.451
nj,120P14957,55
nj,120P14958,35
nj,120P14959,35.365
nj,120P14961,35
nj,120P14962,31.91
nj,120P14963,35
nj,120P14964,30.031
nj,120P14965,25
nj,120P14966,40
nj,120P14967,40
nj,120P14968,39.407
nj,120P14969,35
nj,120P14970,38.615
nj,120P14971,40
nj,120P14990,40
nj,120P14991,35
nj,120P14992,35
nj,120P14995,25
nj,120P15007,30
nj,120P15008,26.03
nj,120P15009,25
nj,120P15010,25
nj,120P15011,40
nj,120P15012,40
nj,120P15013,22.07
nj,120P15014,25
nj,120P15021,50
nj,120P15022,45.846
nj,120P15023,25
nj,120P15027,45
nj,120P15028,29.419
nj,120P15029,40
nj,120P15030,48.46
nj,120P15031,37.373
nj,120P15032,32.019
nj,120P15033,35
nj,120P15034,43.746
nj,120P15035,50
nj,120P15036,44.775
nj,120P15037,38.228
nj,120P15038,35
nj,120P15045,25
nj,120P15046,25
nj,120P15047,25
nj,120P15048,25
nj,120P15049,25
nj,120P15050,25
nj,120P15053,25
nj,120P15054,25
nj,120P15055,25
nj,120P15056,25
nj,120P15057,25
nj,120P15058,25
nj,120P15059,25
nj,120P15060,25
nj,120P15061,25
nj,120P15062,25
nj,120P15063,25.782
nj,120P15064,25
nj,120P15065,25
nj,120P15066,25
nj,120P15067,25
nj,120P15068,25
nj,120P15069,25
nj,120P15070,25
nj,120P15073,25
nj,120P15074,27.078
nj,120P15075,30
nj,120P15086,38.049
nj,120P15087,25
nj,120P15090,25
nj,120P15091,25
nj,120P15092,25
nj,120P15093,25
nj,120P15094,25
nj,120P15103,25
nj,120P15104,25
nj,120P15105,25
nj,120P15106,25
nj,120P15107,33.879
nj,120P15108,26.084
nj,120P15109,31.077
nj,120P15110,25
nj,120P15111,25
nj,120P15112,25
nj,120P15113,40.094
nj,120P15139,44.84
nj,120P15140,35
nj,120P15141,35
nj,120P15142,40
nj,120P15143,40
nj,120P15144,40
nj,120P15145,46.571
nj,120P15179,34.959
nj,120P15180,33.966
nj,120P15181,30
nj,120P15182,36.737
nj,120P15183,40
nj,120P15202,25
nj,120P15364,25
nj,120P15365,45
nj,120P15589,35
nj,120P15590,35
nj,120P15667,40
nj,120P15668,40
nj,120P15707,35
nj,120P15708,35
nj,120P15728,35
nj,120P15729,27.881
nj,120P15730,25
nj,120P15731,25
nj,120P15816,25
nj,120P15817,25
nj,120P15819,25
nj,120P15887,45
nj,120P15888,45
nj,120P15889,45
nj,120P15890,40
nj,120P15894,50
nj,120P16041,29.149
nj,120P16042,25
nj,120P16043,25
nj,120P16044,35
nj,120P16047,25
nj,120P16048,25
nj,120P16049,25
nj,120P16050,25
nj,120P16051,35
nj,120P16052,35
nj,120P16053,35
nj,120P16054,35
nj,120P16055,35
nj,120P16056,35
nj,120P16057,35
nj,120P16058,35
nj,120P16059,35
nj,120P16060,35
nj,120P16061,35
nj,120P16062,35
nj,120P16063,35
nj,120P16064,35
nj,120P16128,46.996
nj,120P16129,35
nj,120P16148,25
nj,120P16149,25
nj,120P16162,35
nj,120P16163,51.623
nj,120P16318,25
nj,120P16319,25
nj,120P16320,25
nj,120P16366,43.311
nj,120P16367,40
nj,120P16458,30
nj,120P16532,35
nj,120P16533,25
nj,120P16673,25
nj,120P16674,25
nj,120P16701,25
nj,120P16702,25
nj,120P16712,50
nj,120P16759,43.252
nj,120P16760,35
nj,120P16761,25
nj,120P16762,25
nj,120P16770,35
nj,120P16771,25
nj,120P16772,25
nj,120P16790,40
nj,120P16810,38.643
nj,120P16811,40
nj,120P16880,25
nj,120P16881,25
nj,120P16894,25
nj,120P17010,25
nj,120P17011,25
nj,120P17089,33.569
nj,120P17090,50
nj,120P17098,55
nj,120P17099,40
nj,120P17104,40
nj,120P17106,45
nj,120P17132,45
nj,120P17136,25
nj,120P17137,25
nj,120P17155,25
nj,120P17156,35
nj,120P17158,40
nj,120P17163,35
nj,120P17164,40
nj,120P17165,35
nj,120P17192,45
nj,120P17194,29.881
nj,120P17207,25
nj,120P17243,25
nj,120P19541,28.196
nj,120P19542,25
nj,120P19543,25
nj,120P19544,25
nj,120P19545,25
nj,120P19546,40
nj,120P19550,30
nj,120P19551,30
nj,120P19576,40.795
nj,120P19577,47.129
nj,120P19578,50
nj,120P19579,50
nj,120P19580,50
nj,120P19581,48.482
nj,120P19582,40
nj,120P19583,46.256
nj,120P19584,45
nj,120P19585,48.646
nj,120P19586,45
nj,120P19587,45
nj,120P19590,25
nj,120P19591,25
nj,120P19592,25
nj,120P19593,35
nj,120P19594,35
nj,120P19595,35
nj,120P19596,40
nj,120P19670,30.995
nj,120P19671,35
nj,120P19672,35
nj,120P19696,40.567
nj,120P19697,28.957
nj,120P19698,25
nj,120P19699,25.306
nj,120P19700,25
nj,120P19701,25
nj,120P19702,25
nj,120P19703,39.233
nj,120P19704,32.23
nj,120P19705,25
nj,120P19763,40
nj,120P19764,38.457
nj,120P19765,38.298
nj,120P19766,35
nj,120P19774,37.523
nj,120P19775,35
nj,120P19776,30
nj,120P19777,27.422
nj,120P19778,25
nj,120P19808,30
nj,120P19809,32.365
nj,120P19810,30
nj,120P19824,40
nj,120P19825,40
nj,120P19826,30
nj,120P19835,40
nj,120P19836,40
nj,120P19837,40
nj,120P19840,36.926
nj,120P19841,25
nj,120P19842,25
nj,120P19845,25
nj,120P19846,25
nj,120P19872,40
nj,120P19873,40
nj,120P19896,41.265
nj,120P19897,46.805
nj,120P19898,40
nj,120P19899,40
nj,120P19900,40
nj,120P19944,36.087
nj,120P19945,45.904
nj,120P19946,50
nj,120P19947,50
nj,120P19964,25
nj,120P19965,25
nj,120P19966,25
nj,120P20008,25
nj,120P20009,25
nj,120P20010,28.148
nj,120P20011,35
nj,120P20036,32.053
nj,120P20037,35.53
nj,120P20038,40
nj,120P20039,40
nj,120P20040,40
nj,120P20053,40
nj,120P20054,35
nj,120P20055,35
nj,120P20084,33.477
nj,120P20085,33.881
nj,120P20086,39.647
nj,120P20087,40
nj,120P20092,35
nj,120P20093,35
nj,120P20109,25.653
nj,120P20110,35
nj,120P20111,27.707
nj,120P20112,33.478
nj,120P20113,32.629
nj,120P20114,41.599
nj,120P20115,45
nj,120P20116,45
nj,120P20117,45
nj,120P20122,25
nj,120P20123,30.797
nj,120P20124,35
nj,120P20125,35
nj,120P20126,37.688
nj,120P20127,40
nj,120P20141,25
nj,120P20142,25
nj,120P20143,25
nj,120P20144,25
nj,120P20145,25
nj,120P20148,35
nj,120P20149,35
nj,120P20150,33.361
nj,120P20151,38.252
nj,120P20152,40
nj,120P20153,31.934
nj,120P20154,29.538
nj,120P20168,46.938
nj,120P20169,35
nj,120P20170,35.341
nj,120P20255,44.197
nj,120P20256,35
nj,120P20257,26.083
nj,120P20258,25
nj,120P20271,25
nj,120P20272,27.168
nj,120P20273,43.758
nj,120P20274,35.355
nj,120P20275,25
nj,120P20333,30
nj,120P20334,30
nj,120P20346,25
nj,120P20347,25
nj,120P20348,50
nj,120P20384,35.414
nj,120P20385,35
nj,120P20386,45
nj,120P20387,40.221
nj,120P20388,34.857
nj,120P20389,40
nj,120P20402,45
nj,120P20403,40.318
nj,120P20404,38.047
nj,120P20405,40
nj,120P20414,40
nj,120P20415,40
nj,120P20416,39.324
nj,120P20417,44.261
nj,120P20418,45
nj,120P20419,45
nj,120P20420,25
nj,120P20421,25
nj,120P20422,25
nj,120P20433,25.256
nj,120P20434,25
nj,120P20435,25
nj,120P20542,29.907
nj,120P20543,30
nj,120P20546,30
nj,120P20547,35
nj,120P20548,25.384
nj,120P20549,25
nj,120P20561,25
nj,120P20562,25
nj,120P20563,25
nj,120P20564,29.306
nj,120P20565,35
nj,120P20566,35
nj,120P20567,35
nj,120P20568,35
nj,120P20569,35
nj,120P20571,40
nj,120P20640,55
nj,120P20668,39.233
nj,120P20670,36.226
nj,120P20671,30.391
nj,120P20672,30.425
nj,120P20673,35
nj,120P20689,25
nj,120P20690,25
nj,120P20691,25
nj,120P20692,25
nj,120P20693,25
nj,120P20694,25
nj,120P20695,25
nj,120P20709,34.851
nj,120P20710,35
nj,120P20739,55
nj,120P20751,33.117
nj,120P20752,35
nj,120P20770,40
nj,120P20771,40
nj,120P20773,40.073
nj,120P20780,35
nj,120P20781,35
nj,120P20782,41.651
nj,120P20783,38.337
nj,120P20786,42.169
nj,120P20787,45
nj,120P20791,
nj,120P20792,35
nj,120P20800,25
nj,120P20801,25
nj,120P20802,25
nj,120P20803,25
nj,120P20838,25
nj,120P20839,25
nj,120P20840,25
nj,120P20850,25
nj,120P20852,25
nj,120P20853,25
nj,120P20868,35
nj,120P20869,35
nj,120P20876,28.079
nj,120P20877,25
nj,120P20878,25
nj,120P20879,25
nj,120P20880,25
nj,120P20882,40
nj,120P20883,40
nj,120P20895,25
nj,120P20896,30.212
nj,120P20897,50
nj,120P20898,50
nj,120P20899,45.5
nj,120P20907,25
nj,120P20908,25
nj,120P20909,25
nj,120P20910,50
nj,120P20929,25
nj,120P20930,25
nj,120P20992,25
nj,120P20993,25
nj,120P20994,25
nj,120P20995,25
nj,120P20996,25
nj,120P21018,40
nj,120P21019,40
nj,120P21029,25
nj,120P21030,27.32
nj,120P21042,25
nj,120P21043,25
nj,120P21067,40
nj,120P21095,25
nj,120P21096,25
nj,120P21177,32.917
nj,120P21178,25
nj,120P21254,
nj,120P21263,35
nj,120P21268,35
nj,120P21269,35
nj,120P21275,35
nj,120P21276,35
nj,120P21277,35
nj,120P21278,35
nj,120P21279,35
nj,120P21280,35
nj,120P21281,35
nj,120P21282,35
nj,120P21283,
nj,120P21341,30
nj,120P21370,35.879
nj,120P21371,40
nj,120P21372,40
nj,120P21373,40
nj,120P21508,33.403
nj,120P21509,55
nj,120P21571,46.541
nj,120P21572,30
nj,120P21573,30
nj,120P21574,30
nj,120P21585,39.279
nj,120P21592,40
nj,120P21593,37.548
nj,120P21594,35
nj,120P21606,25
nj,120P21611,25
nj,120P21648,33.08
nj,120P21649,35
nj,120P21678,25
nj,120P21679,25
nj,120P21680,25
nj,120P21681,25
nj,120P21709,40
nj,120P21710,40
nj,120P21718,40
nj,120P21719,34.92
nj,120P21720,30
nj,120P21724,
nj,120P21725,36.4
nj,120P21760,25
nj,120P21761,25
nj,120P21775,25
nj,120P21779,25.661
nj,120P21780,35
nj,120P21781,35
nj,120P21782,36.904
nj,120P21783,40
nj,120P21784,40
nj,120P21785,39.943
nj,120P21786,35
nj,120P21797,40
nj,120P21798,40
nj,120P21805,25
nj,120P21806,25
nj,120P21807,
nj,120P21867,35
nj,120P21868,32.908
nj,120P21869,34.317
nj,120P21870,34.473
nj,120P21871,35
nj,120P21882,45
nj,120P21883,45
nj,120P21884,38.416
nj,120P21885,28.079
nj,120P21886,27.758
nj,120P21887,35
nj,120P21888,35
nj,120P21891,40
nj,120P21892,35
nj,120P21901,35
nj,120P21902,
nj,120P21952,25
nj,120P21953,25
nj,120P21981,40
nj,120P21982,40.392
nj,120P21983,25
nj,120P21995,46.864
nj,120P21996,
nj,120P21997,30
nj,120P21998,27.233
nj,120P22009,25
nj,120P22010,30
nj,120P22011,30
nj,120P22062,25
nj,120P22063,25
nj,120P22082,
nj,120P22083,
nj,120P22104,40
nj,120P22105,34.987
nj,120P22106,30
nj,120P22129,25
nj,120P22130,25
nj,120P22147,25
nj,120P22148,25
nj,120P22149,25
nj,120P22150,25
nj,120P22151,25
nj,120P22152,25
nj,120P22153,25
nj,120P22165,35
nj,120P22166,35
nj,120P22178,35
nj,120P22179,39.185
nj,120P22180,40
nj,120P22181,40
nj,120P22335,25.111
nj,120P22336,25
nj,120P22369,30
nj,120P22370,30
nj,120P22371,30
nj,120P22372,26.195
nj,120P22373,25
nj,120P22379,35
nj,120P22380,35
nj,120P22381,
nj,120P22422,25
nj,120P22423,25
nj,120P22424,
nj,120P22425,
nj,120P22426,55
nj,120P22431,50
nj,120P22432,25
nj,120P22439,35
nj,120P22440,35
nj,120P22447,35
nj,120P22448,35
nj,120P22449,35
nj,120P22463,39.586
nj,120P22464,30
nj,120P22520,35
nj,120P22521,35
nj,120P22540,
nj,120P22541,25
nj,120P22542,25
nj,120P22585,50
nj,120P22587,25
nj,120P22588,25
nj,120P22589,25
nj,120P22597,35
nj,120P22598,35
nj,120P22639,25
nj,120P22640,25
nj,120P22641,25
nj,120P22676,40
nj,120P22677,40
nj,120P22678,40
nj,120P22695,30
nj,120P22696,34.185
nj,120P22697,35
nj,120P22698,35
nj,120P22703,25
nj,120P22704,25
nj,120P22705,35
nj,120P22708,25
nj,120P22709,25
nj,120P22710,25
nj,120P22754,26.53
nj,120P22755,35
nj,120P22772,35
nj,120P22773,35
nj,120P22774,35
nj,120P22775,35
nj,120P22776,35
nj,120P22777,35
nj,120P22778,35
nj,120P22779,43.788
nj,120P22780,44.145
nj,120P22781,42.685
nj,120P22782,36.319
nj,120P22804,25
nj,120P22805,25
nj,120P22810,25
nj,120P22811,30
nj,120P22812,35
nj,120P22813,35
nj,120P22814,35
nj,120P22815,35
nj,120P22845,33.191
nj,120P22846,25
nj,120P22864,35
nj,120P22865,
nj,120P22874,40
nj,120P22875,40
nj,120P22913,25
nj,120P22914,25
nj,120P22915,25
nj,120P22916,25
nj,120P22945,31.275
nj,120P22946,35
nj,120P22947,35
nj,120P22948,35
nj,120P22953,40
nj,120P22954,35.297
nj,120P22955,35
nj,120P22983,35
nj,120P22984,35
nj,120P23007,35
nj,120P23008,35.527
nj,120P23009,40
nj,120P23021,25
nj,120P23022,25
nj,120P23023,25
nj,120P23120,47.664
nj,120P23121,46.987
nj,120P23122,40
nj,120P23177,44.922
nj,120P23178,43.902
nj,120P23199,40
nj,120P23200,40
nj,120P23209,25
nj,120P23210,25
nj,120P23294,40
nj,120P23295,37.459
nj,120P23296,35
nj,120P23306,41.211
nj,120P23345,48.802
nj,120P23346,45
nj,120P23349,25
nj,120P23350,27.51
nj,120P23351,35
nj,120P23362,25
nj,120P23363,25
nj,120P23384,35
nj,120P23385,25
nj,120P23386,25.38
nj,120P23387,25
nj,120P23388,25
nj,120P23392,25
nj,120P23393,25
nj,120P23410,28.105
nj,120P23411,40
nj,120P23412,40
nj,120P23413,40
nj,120P23414,40
nj,120P23415,40
nj,120P23416,
nj,120P23443,25
nj,120P23450,25
nj,120P23451,25
nj,120P23454,25
nj,120P23455,25
nj,120P23461,30
nj,120P23462,30
nj,120P23476,25
nj,120P23477,25
nj,120P23478,25
nj,120P23610,25.544
nj,120P23611,25
nj,120P23612,25
nj,120P23613,25
nj,120P24591,39.627
nj,120P25815,
nj,120P25951,
nj,120P25953,
nj,120P25955,
nj,120P25957,
nj,120P25959,
nj,120P25961,
nj,120P25963,
nj,120P25965,
nj,120P25967,
nj,120P25969,
nj,120P25971,
nj,120P25973,
nj,120P25979,
nj,120P25981,
nj,120P25983,
nj,120P25985,
nj,120P25987,
nj,120P25989,
nj,120P25991,
nj,120P25993,
nj,120P25995,
nj,120P25997,
nj,120P25999,
nj,120P26001,
nj,120P26003,
nj,120P26005,
nj,120P26007,
nj,120P26009,
nj,120P26011,
nj,120P26013,
nj,120P26015,
nj,120P26017,
nj,120P26019,
nj,120P26021,
nj,120P26099,
nj,120P26101,
nj,120P26103,
nj,120P26105,
nj,120P26107,
nj,120P26109,
nj,120P26111,
nj,120P26115,
nj,120P26117,
nj,120P26137,
nj,120P26143,
nj,120P26145,
nj,120P26147,
nj,120P26149,
nj,120P26151,
nj,120P26153,
nj,120P26155,
nj,120P26157,
nj,120P26159,
nj,120P26161,
nj,120P26163,
nj,120P26165,
nj,120P26167,
nj,120P26169,
nj,120P26171,
nj,120P26173,
nj,120P26193,
nj,120P26195,
nj,120P26197,
nj,120P26199,
nj,120P26201,
nj,120P26205,
nj,120P26207,
nj,120P26209,
nj,120P26211,
nj,120P26213,
nj,120P26215,
nj,120P26219,
nj,120P26231,
nj,120P26251,
nj,120P26309,
nj,120P26311,
nj,120P26313,
nj,120P26315,
nj,120P26317,
nj,120P26319,
nj,120P26321,
nj,120P26323,
nj,120P26325,
nj,120P26327,
nj,120P26329,
nj,120P26331,
nj,120P26333,
nj,120P26335,
nj,120P26337,
nj,120P26339,
nj,120P26341,
nj,120P26343,
nj,120P26345,
nj,120P26347,
nj,120P26349,
nj,120P26351,
nj,120P26353,
nj,120P26355,
nj,120P26357,
nj,120P26359,
nj,120P26361,
nj,120P26363,
nj,120P26365,
nj,120P26367,
nj,120P26369,
nj,120P26371,
nj,120P26373,
nj,120P26375,
nj,120P26377,
nj,120P26379,
nj,120P26381,
nj,120P26383,
nj,120P26385,
nj,120P26387,
nj,120P26389,
nj,120P26391,
nj,120P26393,
nj,120P26395,
nj,120P26397,
nj,120P26399,
nj,120P26401,
nj,120P26403,
nj,120P26405,
nj,120P26407,
nj,120P26409,
nj,120P26411,
nj,120P26413,
nj,120P26415,
nj,120P26417,
nj,120P26419,
nj,120P26421,
nj,120P26423,
nj,120P26425,
nj,120P26427,
nj,120P26429,
nj,120P26431,
nj,120P26433,
nj,120P26435,
nj,120P26437,
nj,120P26439,
nj,120P26441,
nj,120P26443,
nj,120P26543,
nj,120P26545,
nj,120P26547,
nj,120P26549,
nj,120P26551,
nj,120P26553,
nj,120P26555,
nj,120P26557,
nj,120P26563,
nj,120P26565,
nj,120P26569,
nj,120P26571,
nj,120P26573,
nj,120P26575,
nj,120P26577,
nj,120P26579,
nj,120P26583,
nj,120P26585,
nj,120P26587,
nj,120P26589,
nj,120P26595,
nj,120P26597,
nj,120P26601,
nj,120P26619,
nj,120P26621,
nj,120P26625,
nj,120P26629,
nj,120P26631,
nj,120P26635,
nj,120P26637,
nj,120P26639,
nj,120P26641,
nj,120P26643,
nj,120P26645,
nj,120P26647,
nj,120P26649,
nj,120P26651,
nj,120P26653,
nj,120P26655,
nj,120P26657,
nj,120P26659,
nj,120P26661,
nj,120P26663,
nj,120P26665,
nj,120P26667,
nj,120P26677,
nj,120P26679,
nj,120P26681,
nj,120P26685,
nj,120P26687,
nj,120P26689,
nj,120P26691,
nj,120P26693,
nj,120P26695,
nj,120P26697,
nj,120P26699,
nj,120P26701,
nj,120P26703,
nj,120P26705,
nj,120P26707,
nj,120P26709,
nj,120P26711,
nj,120P26713,
nj,120P26715,
nj,120P26717,
nj,120P26719,
nj,120P26721,
nj,120P26723,
nj,120P26725,
nj,120P26731,
nj,120P26745,
nj,120P26751,
nj,120P26753,
nj,120P26819,
nj,120P26821,
nj,120P26849,
nj,120P26875,
nj,120P26877,
nj,120P26879,
nj,120P26881,
nj,120P26893,
nj,120P26895,
nj,120P26897,
nj,120P26899,
nj,120P26901,
nj,120P26903,
nj,120P26905,
nj,120P26907,
nj,120P26909,
nj,120P26911,
nj,120P26913,
nj,120P26915,
nj,120P26917,
nj,120P26919,
nj,120P26921,
nj,120P26923,
nj,120P26925,
nj,120P26927,
nj,120P26929,
nj,120P26931,
nj,120P26933,
nj,120P26935,
nj,120P26937,
nj,120P26939,
nj,120P26941,
nj,120P26945,
nj,120P26947,
nj,120P26949,
nj,120P26951,
nj,120P26953,
nj,120P26955,
nj,120P26957,
nj,120P26959,
nj,120P26961,
nj,120P26963,
nj,120P26965,
nj,120P26967,
nj,120P26969,
nj,120P26971,
nj,120P26973,
nj,120P26975,
nj,120P26977,
nj,120P26979,
nj,120P26981,
nj,120P26983,
nj,120P26985,
nj,120P26987,
nj,120P26989,
nj,120P26991,
nj,120P26993,
nj,120P26995,
nj,120P26997,
nj,120P26999,
nj,120P27003,
nj,120P27005,
nj,120P27007,
nj,120P27009,
nj,120P27011,
nj,120P27015,
nj,120P27035,
nj,120P27037,
nj,120P27039,
nj,120P27041,
nj,120P27043,
nj,120P27045,
nj,120P27047,
nj,120P27049,
nj,120P27051,
nj,120P27121,
nj,120P27123,
nj,120P27125,
nj,120P27127,
nj,120P27129,
nj,120P27131,
nj,120P27133,
nj,120P27135,
nj,120P27137,
nj,120P27139,
nj,120P27141,
nj,120P27143,
nj,120P27145,
nj,120P27147,
nj,120P27149,
nj,120P27151,
nj,120P27169,
nj,120P27171,
nj,120P27173,
nj,120P27175,
nj,120P27177,
nj,120P27179,
nj,120P27181,
nj,120P27183,
nj,120P27185,
nj,120P27187,
nj,120P27189,
nj,120P27191,
nj,120P27193,
nj,120P27195,
nj,120P27197,
nj,120P27199,
nj,120P27231,
nj,120P27257,
nj,120P27259,
nj,120P27603,47.272
nj,120P27604,30
nj,120P27605,30
nj,120P27606,50
nj,120P27637,30
nj,120P27638,40
nj,120P27958,
nj,120P27972,53.18
nj,120P27973,33.112
nj,120P27976,30
nj,120P27977,35
nj,120P27979,55
nj,120P27980,54.246
nj,120P27989,50
nj,120P27990,50
nj,120P27993,40
nj,120P27994,50
nj,120P27995,65
nj,120P27996,65
nj,120P27997,35
nj,120P27998,50
nj,120P27999,65
nj,120P28000,55
nj,120P28001,25
nj,120P28002,25
nj,120P28003,55
nj,120P28008,25
nj,120P28032,30
nj,120P28054,
nj,120P28056,
nj,120P28058,
nj,120P28060,
nj,120P28062,
nj,120P28068,
nj,120P28070,
nj,120P28078,
nj,120P28080,
nj,120P28082,
nj,120P28084,
nj,120P28086,
nj,120P28088,
nj,120P28090,
nj,120P28092,
nj,120P28094,
nj,120P28096,
nj,120P28098,
nj,120P28100,
nj,120P28102,
nj,120P28104,
nj,120P28106,
nj,120P28108,
nj,120P28310,
nj,120P28312,
nj,120P28314,
nj,120P28316,
nj,120P28318,
nj,120P28320,
nj,120P28322,
nj,120P28324,
nj,120P28326,
nj,120P28328,
